Time [s], RESP, PLETH, V, AVR, II
467.94,0.24242,0.40567,0.51961,0.5451,0.36471
467.94,0.23754,0.40665,0.51961,0.5451,0.35882
467.95,0.23069,0.40665,0.52549,0.5451,0.3549
467.96,0.22385,0.40665,0.51961,0.5451,0.37059
467.97,0.21603,0.40665,0.51961,0.5451,0.36471
467.98,0.20821,0.40567,0.51961,0.5451,0.3549
467.98,0.20039,0.40469,0.51961,0.55098,0.34902
467.99,0.19355,0.40274,0.52941,0.5549,0.3451
468,0.18573,0.40176,0.52549,0.56078,0.33922
468.01,0.17889,0.40176,0.52941,0.56078,0.33529
468.02,0.17107,0.40274,0.52549,0.56078,0.33529
468.02,0.16325,0.40469,0.53922,0.5549,0.33922
468.03,0.15543,0.40762,0.55098,0.53922,0.35882
468.04,0.14663,0.41544,0.57059,0.52941,0.37451
468.05,0.13978,0.42717,0.58431,0.52549,0.38039
468.06,0.13196,0.44575,0.5902,0.52549,0.38039
468.06,0.1261,0.46823,0.57451,0.52941,0.36471
468.07,0.11926,0.49462,0.5549,0.5451,0.33529
468.08,0.11437,0.52102,0.52549,0.5451,0.33529
468.09,0.10948,0.54643,0.5,0.55098,0.33529
468.1,0.10557,0.57087,0.47451,0.5451,0.3549
468.1,0.10166,0.5914,0.47451,0.5451,0.36471
468.11,0.099707,0.60704,0.48039,0.5451,0.3549
468.12,0.098729,0.61779,0.4902,0.55098,0.3451
468.13,0.097752,0.62366,0.5,0.56471,0.32941
468.14,0.097752,0.62659,0.5,0.57059,0.32941
468.14,0.097752,0.62757,0.5,0.56471,0.33529
468.15,0.098729,0.62757,0.5,0.56078,0.33922
468.16,0.099707,0.62463,0.5,0.5549,0.34902
468.17,0.10068,0.61975,0.58431,0.57451,0.3
468.18,0.10166,0.61486,0.62549,0.5,0.41961
468.18,0.10264,0.60899,0.37059,0.18824,0.99216
468.19,0.10362,0.60508,-0.31176,-0.34314,1.5039
468.2,0.10557,0.6002,-0.50196,-0.41176,1.5039
468.21,0.10557,0.59238,-0.17255,0.2902,0.97647
468.22,0.10655,0.5826,0.27843,0.53529,0.4549
468.22,0.10655,0.57283,0.42549,0.53922,0.42549
468.23,0.10655,0.56109,0.47059,0.5098,0.41961
468.24,0.10655,0.54741,0.51569,0.51961,0.38431
468.25,0.10753,0.53275,0.53529,0.52941,0.37059
468.26,0.1085,0.51906,0.5451,0.53922,0.3549
468.26,0.1085,0.50929,0.55098,0.5451,0.3549
468.27,0.1085,0.50147,0.5451,0.52549,0.37059
468.28,0.10948,0.49365,0.53922,0.51961,0.38039
468.29,0.1085,0.48876,0.53529,0.51961,0.38039
468.3,0.1085,0.48583,0.52941,0.5098,0.4
468.3,0.1085,0.48485,0.52549,0.5,0.4098
468.31,0.1085,0.48387,0.53922,0.5,0.41961
468.32,0.1085,0.48289,0.52941,0.4902,0.42941
468.33,0.10948,0.48094,0.51961,0.47059,0.4549
468.34,0.11046,0.47898,0.51569,0.44902,0.48431
468.34,0.11144,0.47703,0.51569,0.4451,0.50588
468.35,0.11241,0.47507,0.51569,0.43529,0.51961
468.36,0.11437,0.47116,0.51569,0.41961,0.5451
468.37,0.11632,0.46628,0.5,0.39412,0.57451
468.38,0.11828,0.46041,0.5,0.37059,0.61961
468.38,0.12023,0.45552,0.4902,0.3451,0.66471
468.39,0.12317,0.45161,0.5,0.32353,0.70588
468.4,0.1261,0.44868,0.5,0.30392,0.73137
468.41,0.12903,0.44673,0.50588,0.28431,0.7549
468.42,0.13196,0.44575,0.50588,0.27451,0.77059
468.42,0.1349,0.44477,0.5098,0.26471,0.78039
468.43,0.13881,0.44184,0.51569,0.26863,0.77647
468.44,0.14272,0.43891,0.51961,0.28431,0.75098
468.45,0.14663,0.43402,0.5098,0.31373,0.71569
468.46,0.15152,0.42815,0.50588,0.3549,0.6549
468.46,0.15543,0.42229,0.5,0.39412,0.59608
468.47,0.15934,0.41838,0.5,0.43922,0.52941
468.48,0.16325,0.41544,0.50588,0.48039,0.48039
468.49,0.16716,0.41251,0.51569,0.50588,0.42941
468.5,0.17107,0.40958,0.51961,0.53529,0.3902
468.5,0.17498,0.40762,0.51961,0.55098,0.35882
468.51,0.17889,0.40762,0.52941,0.56078,0.3451
468.52,0.18182,0.40567,0.53529,0.57059,0.33529
468.53,0.18475,0.40567,0.5451,0.57059,0.33529
468.54,0.18671,0.40567,0.53922,0.57059,0.33529
468.54,0.18866,0.40567,0.53922,0.56471,0.3451
468.55,0.18964,0.40567,0.53922,0.5549,0.3549
468.56,0.19062,0.40469,0.53922,0.56078,0.34902
468.57,0.19159,0.40567,0.52941,0.56471,0.34902
468.58,0.19159,0.40567,0.53529,0.5549,0.3549
468.58,0.19159,0.40665,0.52549,0.56078,0.3549
468.59,0.18964,0.40665,0.53529,0.55098,0.35882
468.6,0.18866,0.40567,0.52941,0.5549,0.35882
468.61,0.18475,0.40469,0.53529,0.5451,0.36471
468.62,0.18182,0.40371,0.53529,0.56471,0.3549
468.62,0.17889,0.40469,0.52941,0.56078,0.35882
468.63,0.17498,0.40567,0.52549,0.56078,0.3549
468.64,0.17204,0.40567,0.52549,0.56471,0.34902
468.65,0.16813,0.40567,0.51961,0.56471,0.3451
468.66,0.1652,0.40371,0.52549,0.56471,0.33922
468.66,0.16227,0.40078,0.51961,0.56471,0.33529
468.67,0.15934,0.39785,0.51961,0.57059,0.32941
468.68,0.1564,0.39687,0.51961,0.57451,0.31961
468.69,0.15445,0.39785,0.52549,0.57059,0.32353
468.7,0.15347,0.40078,0.5451,0.56471,0.33922
468.7,0.15249,0.40665,0.56471,0.55098,0.34902
468.71,0.15249,0.41642,0.58039,0.5451,0.35882
468.72,0.15347,0.43206,0.58039,0.5451,0.35882
468.73,0.15445,0.4477,0.56471,0.53922,0.3549
468.74,0.1564,0.4653,0.53529,0.56471,0.31961
468.74,0.15836,0.4868,0.50588,0.57059,0.3098
468.75,0.16227,0.50831,0.4902,0.57059,0.31373
468.76,0.16716,0.52884,0.47059,0.56471,0.32941
468.77,0.174,0.54741,0.46078,0.56078,0.33922
468.78,0.18084,0.56305,0.46471,0.56471,0.33529
468.78,0.18866,0.57576,0.47451,0.57451,0.32353
468.79,0.1955,0.58651,0.4902,0.58039,0.31373
468.8,0.20332,0.59629,0.48431,0.5902,0.31373
468.81,0.21114,0.60313,0.48431,0.58039,0.31961
468.82,0.21994,0.60606,0.48039,0.57059,0.32353
468.82,0.22874,0.60704,0.48431,0.57059,0.32941
468.83,0.23851,0.60508,0.57059,0.5902,0.27843
468.84,0.24927,0.60313,0.59608,0.5,0.43529
468.85,0.25904,0.6002,0.31961,0.14314,1.0863
468.86,0.26979,0.59726,-0.30784,-0.36667,1.5039
468.86,0.27957,0.59335,-0.50196,-0.41176,1.5039
468.87,0.28935,0.58553,-0.060784,0.3451,0.8902
468.88,0.29717,0.57674,0.33529,0.5902,0.37059
468.89,0.30596,0.565,0.43529,0.56471,0.3451
468.9,0.31281,0.55034,0.46078,0.5549,0.37059
468.9,0.31965,0.53568,0.48431,0.5549,0.3451
468.91,0.32551,0.52102,0.5,0.5549,0.33922
468.92,0.33236,0.50929,0.50588,0.56078,0.33529
468.93,0.33822,0.50147,0.5098,0.55098,0.33922
468.94,0.34409,0.49365,0.5,0.55098,0.33529
468.94,0.34995,0.48778,0.50588,0.5451,0.3451
468.95,0.35484,0.48387,0.4902,0.53529,0.3549
468.96,0.3607,0.48192,0.49412,0.53922,0.36471
468.97,0.36657,0.47996,0.49412,0.53529,0.37451
468.98,0.37146,0.47703,0.5,0.52549,0.38431
468.98,0.37732,0.4741,0.48431,0.51569,0.39412
468.99,0.38416,0.47214,0.48039,0.5098,0.40392
469,0.39003,0.46823,0.47451,0.5,0.42549
469.01,0.39687,0.46334,0.47451,0.48039,0.4451
469.02,0.40371,0.45943,0.47059,0.47059,0.47059
469.02,0.41153,0.4565,0.47059,0.44902,0.50588
469.03,0.41838,0.45259,0.4549,0.42549,0.53529
469.04,0.4262,0.44868,0.4549,0.4,0.58039
469.05,0.43304,0.44477,0.4451,0.36471,0.62941
469.06,0.44086,0.43988,0.43922,0.33529,0.67647
469.06,0.44868,0.43402,0.43922,0.30392,0.72157
469.07,0.45748,0.42815,0.43922,0.27843,0.7549
469.08,0.46628,0.42326,0.4451,0.26863,0.77059
469.09,0.47605,0.41838,0.43922,0.27451,0.76667
469.1,0.4868,0.41447,0.4451,0.27843,0.77647
469.1,0.4956,0.41251,0.4451,0.29412,0.73529
469.11,0.50538,0.40958,0.44902,0.32353,0.68627
469.12,0.51417,0.4086,0.4451,0.36471,0.63529
469.13,0.52297,0.40665,0.44902,0.41569,0.56078
469.14,0.53372,0.40371,0.44902,0.46078,0.49412
469.14,0.54448,0.40176,0.46471,0.49412,0.43529
469.15,0.55621,0.40078,0.47451,0.53529,0.38039
469.16,0.56891,0.3998,0.49412,0.5549,0.3451
469.17,0.58162,0.39785,0.5,0.56078,0.32941
469.18,0.59433,0.39687,0.5098,0.57451,0.3098
469.18,0.60802,0.39492,0.51569,0.5902,0.29412
469.19,0.6217,0.39394,0.5098,0.58431,0.30392
469.2,0.63441,0.39296,0.5,0.58039,0.3
469.21,0.64712,0.39198,0.50588,0.5902,0.30392
469.22,0.65885,0.39198,0.5,0.57451,0.3098
469.22,0.67155,0.39394,0.50588,0.57059,0.3098
469.23,0.68231,0.39589,0.5,0.57059,0.32353
469.24,0.69306,0.39687,0.5,0.56078,0.33529
469.25,0.70381,0.39785,0.50588,0.56078,0.33922
469.26,0.71457,0.39785,0.5,0.56471,0.33529
469.26,0.72239,0.39785,0.5,0.5549,0.3451
469.27,0.73118,0.39785,0.5,0.56078,0.34902
469.28,0.73803,0.39785,0.50588,0.55098,0.3549
469.29,0.74487,0.39785,0.5,0.5549,0.3549
469.3,0.74976,0.39785,0.5,0.56471,0.33922
469.3,0.75464,0.39883,0.48039,0.57059,0.33529
469.31,0.75855,0.3998,0.46078,0.56078,0.33529
469.32,0.76246,0.3998,0.47059,0.56471,0.32941
469.33,0.7654,0.3998,0.49412,0.57059,0.32353
469.34,0.76931,0.40078,0.5,0.56078,0.33529
469.34,0.77322,0.40176,0.5098,0.57059,0.32353
469.35,0.77615,0.40371,0.51569,0.56471,0.33529
469.36,0.78006,0.40665,0.53922,0.5549,0.34902
469.37,0.78397,0.4086,0.56471,0.55098,0.35882
469.38,0.78788,0.41251,0.57059,0.5549,0.3549
469.38,0.79179,0.41838,0.56471,0.5451,0.3451
469.39,0.79668,0.42815,0.53922,0.5451,0.3549
469.4,0.80156,0.44282,0.49412,0.57059,0.3098
469.41,0.80645,0.46041,0.47059,0.57059,0.30392
469.42,0.81232,0.47996,0.4549,0.56471,0.32353
469.42,0.81818,0.49658,0.44902,0.57059,0.32941
469.43,0.82405,0.51222,0.44902,0.57059,0.33529
469.44,0.83089,0.52884,0.4549,0.57059,0.32941
469.45,0.83675,0.54448,0.47059,0.56471,0.31961
469.46,0.84457,0.55718,0.48039,0.57451,0.31373
469.46,0.85239,0.56794,0.48039,0.57451,0.31961
469.47,0.86119,0.57478,0.48039,0.58431,0.31373
469.48,0.86999,0.57967,0.48431,0.57059,0.33529
469.49,0.87879,0.58358,0.47451,0.56471,0.33529
469.5,0.88759,0.58456,0.5902,0.57451,0.3
469.5,0.89638,0.58358,0.51961,0.40392,0.60588
469.51,0.90518,0.58162,0.12941,-0.076471,1.5039
469.52,0.913,0.57869,-0.48235,-0.46863,1.5039
469.53,0.92082,0.57478,-0.50196,-0.082353,1.5039
469.54,0.92766,0.56794,0.12353,0.46471,0.6549
469.54,0.93353,0.55816,0.42549,0.5902,0.3451
469.55,0.93939,0.54643,0.47451,0.5549,0.37059
469.56,0.94624,0.53275,0.5,0.5451,0.38039
469.57,0.95112,0.51906,0.51961,0.55098,0.34902
469.58,0.95601,0.50635,0.53529,0.55098,0.34902
469.58,0.9609,0.49462,0.53922,0.56078,0.33529
469.59,0.96481,0.4868,0.5451,0.56078,0.33529
469.6,0.96872,0.47996,0.5451,0.5549,0.33922
469.61,0.97165,0.47312,0.5451,0.5549,0.33922
469.62,0.97556,0.46921,0.5451,0.55098,0.3549
469.62,0.97849,0.46628,0.5549,0.5451,0.35882
469.63,0.9824,0.4653,0.56471,0.5451,0.35882
469.64,0.98631,0.4653,0.57059,0.53922,0.37059
469.65,0.99022,0.46432,0.57451,0.52941,0.38039
469.66,0.99413,0.46432,0.57059,0.51569,0.4
469.66,0.99707,0.46334,0.56471,0.5,0.41961
469.67,1,0.46041,0.5549,0.4902,0.4451
469.68,1,0.4565,0.56078,0.47059,0.47451
469.69,1,0.45161,0.5549,0.43922,0.51569
469.7,1,0.4477,0.5451,0.4098,0.56471
469.7,1,0.44379,0.53529,0.38039,0.61569
469.71,1,0.44086,0.51961,0.33922,0.68039
469.72,1,0.43793,0.51569,0.30392,0.7451
469.73,1,0.43597,0.50588,0.27451,0.78627
469.74,1,0.43402,0.5,0.24902,0.81569
469.74,1,0.43011,0.5,0.23922,0.83529
469.75,1,0.42717,0.5,0.2451,0.82549
469.76,1,0.42229,0.50588,0.25882,0.81176
469.77,1,0.41838,0.50588,0.27843,0.78039
469.78,1,0.41544,0.51569,0.31373,0.71569
469.78,1,0.41251,0.51961,0.36471,0.63529
469.79,1,0.41153,0.52549,0.4098,0.56078
469.8,1,0.41056,0.52941,0.4549,0.49412
469.81,1,0.40958,0.5451,0.49412,0.42941
469.82,1,0.40958,0.55098,0.51961,0.39412
469.82,1,0.41056,0.56471,0.5451,0.35882
469.83,1,0.41056,0.57059,0.56078,0.33529
469.84,1,0.40958,0.58039,0.57059,0.31961
469.85,1,0.40958,0.57451,0.57059,0.32353
469.86,1,0.40958,0.57451,0.57059,0.32353
469.86,1,0.40958,0.57059,0.57059,0.33529
469.87,1,0.40762,0.56471,0.56471,0.33529
469.88,1,0.40567,0.56471,0.56078,0.33922
469.89,1,0.40274,0.56078,0.5549,0.3451
469.9,1,0.40078,0.5549,0.5451,0.35882
469.9,1,0.39785,0.55098,0.53922,0.35882
469.91,1,0.39785,0.55098,0.53922,0.38039
469.92,1,0.39883,0.5451,0.5451,0.37451
469.93,1,0.40078,0.55098,0.53922,0.38039
469.94,1,0.40371,0.5451,0.53922,0.37451
469.94,1,0.40665,0.53922,0.53922,0.38039
469.95,0.99413,0.4086,0.52941,0.53922,0.38039
469.96,0.98827,0.40958,0.53529,0.5451,0.38039
469.97,0.96188,0.4086,0.52549,0.5451,0.37451
469.98,0.93646,0.40762,0.52549,0.5451,0.37451
469.98,0.90616,0.40567,0.51961,0.5451,0.35882
469.99,0.87683,0.40371,0.52549,0.5451,0.35882
470,0.84848,0.40274,0.51961,0.5549,0.3549
470.01,0.82014,0.40176,0.51961,0.56078,0.34902
470.02,0.79179,0.40078,0.51961,0.5549,0.3549
470.02,0.76442,0.40176,0.55098,0.5451,0.36471
470.03,0.73509,0.40371,0.56471,0.53529,0.38431
470.04,0.70577,0.40762,0.58431,0.52941,0.38431
470.05,0.67644,0.41251,0.5902,0.53529,0.38039
470.06,0.64614,0.42326,0.58039,0.52941,0.37451
470.06,0.62072,0.43793,0.55098,0.5451,0.33922
470.07,0.59433,0.4565,0.52549,0.56078,0.31961
470.08,0.57185,0.47703,0.50588,0.5549,0.33922
470.09,0.54936,0.49658,0.47451,0.55098,0.3549
470.1,0.52884,0.51613,0.47059,0.53922,0.37059
470.1,0.50831,0.53372,0.47451,0.5451,0.35882
470.11,0.48876,0.54839,0.48431,0.55098,0.3549
470.12,0.47019,0.56012,0.49412,0.56471,0.33922
470.13,0.45357,0.56696,0.5,0.57059,0.33529
470.14,0.43695,0.5738,0.49412,0.56078,0.33922
470.14,0.42229,0.57771,0.5,0.56471,0.3451
470.15,0.40762,0.57967,0.49412,0.56078,0.34902
470.16,0.39589,0.57967,0.5902,0.59608,0.27451
470.17,0.38319,0.57771,0.61961,0.51961,0.4
470.18,0.37243,0.57283,0.30392,0.16863,1.0608
470.18,0.36168,0.56598,-0.39804,-0.35686,1.5039
470.19,0.35191,0.55816,-0.50196,-0.41765,1.5039
470.2,0.34213,0.54936,-0.14118,0.3,0.96667
470.21,0.33236,0.53763,0.27843,0.53529,0.46078
470.22,0.32356,0.52395,0.41569,0.52549,0.42549
470.22,0.31476,0.51222,0.47451,0.51961,0.40392
470.23,0.30694,0.50244,0.5,0.53529,0.37451
470.24,0.29912,0.49267,0.51961,0.53922,0.3549
470.25,0.29228,0.48387,0.52941,0.55098,0.3451
470.26,0.28543,0.47703,0.53922,0.5451,0.33922
470.26,0.27957,0.47116,0.52941,0.53922,0.35882
470.27,0.2737,0.46823,0.52549,0.52941,0.37451
470.28,0.26882,0.46628,0.51961,0.52549,0.38039
470.29,0.26588,0.4653,0.52549,0.51961,0.3902
470.3,0.26197,0.46432,0.53922,0.51569,0.39412
470.3,0.26002,0.46334,0.5451,0.51569,0.4
470.31,0.25806,0.46041,0.53529,0.5,0.4098
470.32,0.25709,0.45943,0.52941,0.49412,0.42549
470.33,0.25709,0.45943,0.51961,0.48039,0.4451
470.34,0.25806,0.45846,0.51961,0.47059,0.47451
470.34,0.25904,0.45748,0.51569,0.44902,0.49412
470.35,0.261,0.45455,0.50588,0.42941,0.52549
470.36,0.26393,0.45357,0.50588,0.4098,0.56471
470.37,0.26686,0.45259,0.50588,0.38039,0.6098
470.38,0.26979,0.45064,0.5098,0.34902,0.65098
470.38,0.2737,0.4477,0.5098,0.31961,0.7
470.39,0.27761,0.44575,0.51961,0.29412,0.74118
470.4,0.28152,0.44184,0.51961,0.27843,0.76667
470.41,0.28641,0.43793,0.51961,0.26471,0.78039
470.42,0.2913,0.43402,0.51961,0.26471,0.78039
470.42,0.29619,0.43011,0.52549,0.26863,0.76667
470.43,0.30303,0.42522,0.51961,0.29412,0.73529
470.44,0.3089,0.42033,0.51961,0.32353,0.6902
470.45,0.31672,0.4174,0.5098,0.35882,0.64118
470.46,0.32356,0.41447,0.5098,0.4098,0.57451
470.46,0.3304,0.41251,0.50588,0.4451,0.51569
470.47,0.33822,0.41056,0.5098,0.4902,0.4549
470.48,0.34506,0.40958,0.50588,0.51569,0.4098
470.49,0.35093,0.4086,0.5,0.52549,0.38431
470.5,0.35679,0.40762,0.5098,0.5451,0.35882
470.5,0.36168,0.40567,0.51569,0.5549,0.34902
470.51,0.36657,0.40567,0.51961,0.56078,0.33529
470.52,0.37146,0.40567,0.51961,0.56471,0.33529
470.53,0.37537,0.40567,0.52549,0.56471,0.33922
470.54,0.37928,0.40567,0.52549,0.56078,0.33922
470.54,0.38123,0.40762,0.52941,0.56078,0.3451
470.55,0.38416,0.4086,0.52941,0.56471,0.33922
470.56,0.38514,0.40958,0.52941,0.56078,0.3451
470.57,0.38612,0.40958,0.52549,0.5549,0.3549
470.58,0.38612,0.41056,0.52941,0.55098,0.35882
470.58,0.38514,0.41056,0.52549,0.55098,0.3549
470.59,0.38221,0.41056,0.52941,0.5451,0.36471
470.6,0.37928,0.40958,0.52549,0.55098,0.3549
470.61,0.37439,0.40958,0.52549,0.5451,0.35882
470.62,0.36852,0.40958,0.51961,0.55098,0.35882
470.62,0.36168,0.40958,0.51961,0.5451,0.35882
470.63,0.35386,0.41056,0.51961,0.55098,0.3549
470.64,0.34702,0.41056,0.51961,0.55098,0.35882
470.65,0.3392,0.41056,0.51961,0.55098,0.3549
470.66,0.33138,0.41056,0.51569,0.5549,0.34902
470.66,0.32356,0.41056,0.51961,0.56078,0.33922
470.67,0.31476,0.41056,0.51569,0.5549,0.33529
470.68,0.30596,0.41153,0.51961,0.56078,0.33529
470.69,0.29619,0.41544,0.53922,0.5451,0.3549
470.7,0.28641,0.42326,0.56078,0.53922,0.37451
470.7,0.27761,0.435,0.57451,0.53529,0.38431
470.71,0.26882,0.45161,0.5902,0.52941,0.38039
470.72,0.26002,0.46725,0.58039,0.53529,0.36471
470.73,0.2522,0.48485,0.56078,0.5451,0.34902
470.74,0.24438,0.50538,0.52549,0.55098,0.32941
470.74,0.23656,0.52688,0.5098,0.5549,0.32353
470.75,0.22874,0.54741,0.48039,0.55098,0.3451
470.76,0.2219,0.56598,0.47451,0.5451,0.36471
470.77,0.21505,0.57967,0.47451,0.55098,0.3549
470.78,0.20919,0.59042,0.49412,0.56078,0.33922
470.78,0.20332,0.59824,0.5,0.57059,0.32353
470.79,0.19746,0.60411,0.5,0.57059,0.32941
470.8,0.19355,0.60802,0.5,0.57059,0.32941
470.81,0.18964,0.60997,0.50588,0.56471,0.33529
470.82,0.18573,0.60997,0.49412,0.56471,0.3451
470.82,0.1828,0.60704,0.56078,0.5902,0.30392
470.83,0.17986,0.60215,0.6098,0.55098,0.27843
470.84,0.17595,0.59726,0.42549,0.27451,0.84118
470.85,0.17204,0.59238,-0.23725,-0.27647,1.5039
470.86,0.16813,0.58847,-0.50196,-0.42353,1.5039
470.86,0.1652,0.5826,-0.29804,0.2,1.1667
470.87,0.16227,0.57478,0.21373,0.52549,0.5
470.88,0.15934,0.56696,0.3902,0.53922,0.42549
470.89,0.1564,0.55816,0.4451,0.51961,0.4098
470.9,0.15249,0.54545,0.48431,0.5451,0.37059
470.9,0.14956,0.53372,0.5,0.5451,0.36471
470.91,0.14467,0.52297,0.51961,0.5549,0.3451
470.92,0.13978,0.5132,0.51961,0.56471,0.32941
470.93,0.13587,0.50635,0.51961,0.55098,0.3451
470.94,0.13196,0.49951,0.51569,0.5451,0.3549
470.94,0.12805,0.49462,0.51569,0.53529,0.36471
470.95,0.12414,0.49071,0.5098,0.51961,0.38431
470.96,0.12121,0.48778,0.51569,0.51569,0.4
470.97,0.11828,0.48485,0.51569,0.51569,0.40392
470.98,0.11632,0.48192,0.51961,0.50588,0.4098
470.98,0.11437,0.47996,0.51569,0.5,0.42549
470.99,0.11339,0.47801,0.51569,0.49412,0.43922
471,0.11144,0.47507,0.5098,0.47451,0.46471
471.01,0.11144,0.47312,0.51569,0.47059,0.48039
471.02,0.11144,0.47116,0.5,0.44902,0.50588
471.02,0.11241,0.46921,0.50588,0.42549,0.53922
471.03,0.11339,0.46725,0.5,0.40392,0.57451
471.04,0.11437,0.46432,0.5,0.37451,0.61961
471.05,0.11632,0.45943,0.5,0.33922,0.67059
471.06,0.11828,0.45455,0.50588,0.31373,0.7098
471.06,0.12121,0.44966,0.50588,0.2902,0.7451
471.07,0.12414,0.44379,0.50588,0.27843,0.76078
471.08,0.12708,0.43891,0.5098,0.27451,0.76667
471.09,0.13001,0.43597,0.50588,0.28431,0.75098
471.1,0.13392,0.435,0.51569,0.29412,0.73137
471.1,0.13783,0.43402,0.50588,0.32353,0.6902
471.11,0.14174,0.43304,0.5,0.36471,0.62941
471.12,0.14565,0.43304,0.4902,0.4,0.58039
471.13,0.14858,0.43206,0.4902,0.43529,0.52549
471.14,0.15152,0.43011,0.48431,0.47059,0.48039
471.14,0.15543,0.42717,0.4902,0.5,0.42941
471.15,0.15738,0.42326,0.49412,0.51961,0.3902
471.16,0.16031,0.42033,0.5,0.52941,0.37059
471.17,0.16227,0.41838,0.5,0.5451,0.34902
471.18,0.1652,0.4174,0.5098,0.5549,0.3451
471.18,0.16716,0.41544,0.5098,0.55098,0.33922
471.19,0.16911,0.41251,0.51961,0.5549,0.33922
471.2,0.17009,0.41153,0.51569,0.5549,0.3451
471.21,0.17204,0.41056,0.51961,0.55098,0.3451
471.22,0.17204,0.40958,0.51569,0.5451,0.34902
471.22,0.17302,0.40958,0.51961,0.55098,0.3549
471.23,0.17204,0.41056,0.51569,0.5451,0.3549
471.24,0.17204,0.40958,0.51961,0.5451,0.36471
471.25,0.16911,0.40762,0.5098,0.5451,0.37059
471.26,0.16716,0.40665,0.50588,0.53529,0.38039
471.26,0.16422,0.40469,0.5098,0.53529,0.38431
471.27,0.16031,0.40371,0.5,0.52549,0.39412
471.28,0.15738,0.40176,0.5,0.51961,0.40392
471.29,0.15347,0.40078,0.49412,0.52549,0.4
471.3,0.14956,0.40078,0.4902,0.52549,0.40392
471.3,0.14663,0.3998,0.4902,0.52941,0.3902
471.31,0.14174,0.3998,0.49412,0.53922,0.38039
471.32,0.13685,0.39883,0.49412,0.5451,0.37451
471.33,0.13099,0.39883,0.5,0.5451,0.36471
471.34,0.1261,0.3998,0.5,0.56078,0.3549
471.34,0.12121,0.40176,0.51569,0.5451,0.36471
471.35,0.11632,0.40274,0.53529,0.53922,0.38039
471.36,0.11339,0.40567,0.56078,0.52941,0.4
471.37,0.10948,0.41349,0.57059,0.51961,0.40392
471.38,0.10655,0.42424,0.57451,0.52549,0.39412
471.38,0.10362,0.44086,0.55098,0.52941,0.38431
471.39,0.10068,0.46041,0.53529,0.5451,0.3549
471.4,0.098729,0.48094,0.5,0.5549,0.33922
471.41,0.096774,0.50049,0.4902,0.56078,0.3451
471.42,0.095797,0.51808,0.47059,0.55098,0.3549
471.42,0.096774,0.53372,0.47451,0.5451,0.35882
471.43,0.096774,0.55034,0.47451,0.5549,0.3549
471.44,0.097752,0.565,0.4902,0.56471,0.3451
471.45,0.099707,0.57576,0.49412,0.57059,0.33529
471.46,0.10166,0.5826,0.5,0.57451,0.32941
471.46,0.10362,0.58749,0.5,0.57059,0.33529
471.47,0.10557,0.58944,0.5,0.57451,0.33529
471.48,0.1085,0.59042,0.5098,0.57451,0.33529
471.49,0.11046,0.5914,0.6,0.5902,0.28431
471.5,0.11241,0.5914,0.61569,0.47059,0.49412
471.5,0.11437,0.5914,0.2549,0.078431,1.2314
471.51,0.11632,0.58847,-0.39804,-0.38235,1.5039
471.52,0.11828,0.58456,-0.50196,-0.14706,1.5039
471.53,0.12023,0.57869,0.017647,0.42549,0.74118
471.54,0.12121,0.56989,0.3549,0.57451,0.38431
471.54,0.12219,0.55914,0.43922,0.55098,0.37451
471.55,0.12219,0.54545,0.47059,0.53922,0.3902
471.56,0.12219,0.53177,0.5,0.53922,0.37451
471.57,0.12317,0.51808,0.51569,0.5451,0.3549
471.58,0.12317,0.5044,0.52549,0.5549,0.33529
471.58,0.12414,0.49365,0.52549,0.56471,0.33529
471.59,0.12512,0.48485,0.51961,0.5549,0.3451
471.6,0.12708,0.47801,0.5,0.55098,0.34902
471.61,0.12805,0.47214,0.5,0.53922,0.37059
471.62,0.13099,0.46823,0.5,0.53922,0.37451
471.62,0.13294,0.4653,0.50588,0.52549,0.3902
471.63,0.13783,0.46237,0.50588,0.51961,0.39412
471.64,0.14174,0.45943,0.5,0.51569,0.4
471.65,0.14761,0.4565,0.49412,0.5098,0.41569
471.66,0.15347,0.45357,0.5,0.5,0.43922
471.66,0.15836,0.45064,0.49412,0.4902,0.44902
471.67,0.16422,0.4477,0.48431,0.47451,0.47451
471.68,0.17107,0.44673,0.4902,0.44902,0.50588
471.69,0.17693,0.44379,0.48039,0.42549,0.5451
471.7,0.18475,0.44184,0.48431,0.40392,0.57451
471.7,0.19355,0.43891,0.47451,0.37451,0.61961
471.71,0.20332,0.435,0.47059,0.3451,0.66471
471.72,0.21408,0.43206,0.46471,0.32353,0.7
471.73,0.22483,0.43011,0.46471,0.3098,0.72549
471.74,0.23656,0.42717,0.46471,0.3,0.74118
471.74,0.24829,0.42424,0.47451,0.29412,0.7451
471.75,0.261,0.42033,0.47451,0.30392,0.72549
471.76,0.27175,0.4174,0.47451,0.31961,0.70588
471.77,0.2825,0.41251,0.46471,0.3549,0.65098
471.78,0.29326,0.40958,0.47059,0.3902,0.59608
471.78,0.30303,0.40665,0.46471,0.43529,0.52941
471.79,0.31476,0.40371,0.47451,0.48039,0.47451
471.8,0.32551,0.40274,0.47451,0.51569,0.41569
471.81,0.33724,0.40176,0.5,0.5451,0.37059
471.82,0.34897,0.40078,0.5,0.56078,0.33922
471.82,0.35875,0.40078,0.5,0.57451,0.32353
471.83,0.3695,0.3998,0.50588,0.58039,0.3098
